,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
64,슈어소프트테크(주),[AI기술팀] LLM 연구 개발자,",경력 2~15년,대졸↑,정규직","딥러닝,S/W,AI(인공지능),Python,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47764825&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
65,(주)이노룰스,머신러닝 경력 개발자,",경력 5~15년,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47751816&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
66,(주)에이조스바이오,신약개발 AI 딥러닝 모델개발 연구원 (ADLi R&D),",경력1년↑,석사↑,정규직","딥러닝,Keras,R,Tensorflow,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47953206&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
67,(주)크리에이츠,AI 비전 엔지니어,",신입·경력,대졸↑,정규직","딥러닝,알고리즘,S/W,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47898471&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
68,(주)해양정보기술,수치모델링/빅데이터분석 및 딥러닝 부문채용,",경력무관,대졸↑,정규직","딥러닝,토목공학,Python,GIS,Matlab",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47751500&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
69,(주)씨이랩,[(주)씨이랩] ML FW개발자 모집,",경력1년↑,대졸↑,정규직","딥러닝,Redis,SQL,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47873599&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
70,(주)액션파워,인공지능/머신러닝 엔지니어 채용,",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43586786&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
71,(주)한싹,솔루션연구소 AI팀 연구개발자 채용,",경력2년↑,대졸↑","딥러닝,AI(인공지능),AIX,JSP,Matlab",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47838038&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
72,(주)엠폴시스템,(주)엠폴시스템 AI데이터 사이언티스트 모집합니다.,",경력5년↑,학력무관,정규직","딥러닝,AI(인공지능),Python,Pytorch,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47791397&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
73,(주)슈프리마,[슈프리마 AI] 얼굴인식/비디오분석 알고리즘 개발자 모집,",경력 2~5년,대졸↑,정규직","딥러닝,알고리즘,영상처리,AI(인공지능),알고리즘개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47917530&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
74,(주)딥파인,AI Engineer,",경력3년↑,대졸↑,정규직","딥러닝,AR(증강현실),VR(가상현실),솔루션,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47917869&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
75,(주)트루엔,AI 개발자,",경력 3~15년,대졸↑,정규직","딥러닝,AI(인공지능),알고리즘,영상처리,Tensorflow",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47912171&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
76,(주) 스카이브,AI 개발자 경력사원 채용,",경력2년↑,학력무관,정규직","딥러닝,Keras,Tensorflow,머신러닝,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47831052&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
77,(주)코눈,[C#] Machine Vision 영상처리 개발자 모집,",경력무관,초대졸↑,정규직","딥러닝,유지보수,.NET,Python,OpenCV",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47665184&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
78,(주)델타엑스,AI 연구원 및 개발자 모집,",경력,석사↑,정규직","딥러닝,알고리즘,Tensorflow,솔루션,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47755021&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
79,㈜그린텍아이엔씨,AI 개발자 모집,",경력3년↑,학력무관,정규직","딥러닝,알고리즘,C#,C++,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47953967&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=d80aa272-753a-49fa-b47e-18e57d76cf76
80,(주)트루라이트코리아,AI 개발자 채용,",경력 5~15년,대졸↑,정규직","딥러닝,AI(인공지능),인터넷만화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47763097&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
81,(주)포소드,2024년 상반기 AI 개발자 채용,",경력무관,초대졸↑,정규직","딥러닝,Keras,영상처리,Git,Tensorflow",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47747170&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
82,(주)인터엑스,"[서울] AI Researcher (언어모델, LLM, NLP)",",경력 2~7년,대졸↑,정규직","딥러닝,AI(인공지능),SQL,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47637861&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
83,(주)닷밀,인공지능/딥러닝 기반 문화콘텐츠 기술연구원[전문연구요원 가능],",신입·경력,대졸↑,정규직","딥러닝,알고리즘,R,음성인식,블록체인",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47683791&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
84,(주)딥인사이트,AI 개발자 모집,",경력2년↑,대졸↑,정규직","딥러닝,컴퓨터비전,알고리즘,S/W,네트워크",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47627494&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
85,(주)아이와즈,"[AI] Python JAVA 머신러닝 개발자 모집(석,박사 모집)",",경력,석사↑,정규직·산업기능요원","딥러닝,AI(인공지능),SQL,Python,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47652219&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
86,(주)인텔리빅스,[AI연구소] Vision-AI 모델 개발 인원 모집(병역특례포함),",경력무관,대졸↑,정규직","딥러닝,AI(인공지능),Windows,Pytorch,신경망",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47849928&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
87,시그마케이 주식회사,시그마케이 주식회사 딥러닝 개발자 채용,",경력무관,대졸↑,정규직","딥러닝,알고리즘,Tensorflow,머신러닝,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47966571&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
88,(주)아이와즈,[AI] Python JAVA 머신러닝 개발자 모집,",경력무관,학력무관,정규직·산업기능요원","딥러닝,AI(인공지능),SQL,Python,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47647080&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
89,(주)디파인,[AI 기술 개발] 부문 신입/경력 채용 (전문연구요원 채용 가능),",신입·경력,석사↑,정규직·전문연구요원","딥러닝,Python,Matlab,알고리즘,Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47932611&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
90,(주)딥인사이트,AI 개발자,",경력 2~7년,대졸↑,정규직","딥러닝,S/W,AI(인공지능),Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47628882&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
91,(주)딥인사이트,AI SOC 응용 프로그램 개발자,",경력 2~7년,대졸↑,정규직","딥러닝,S/W,AI(인공지능),Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47803770&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
92,(주)와따,[WATA Inc] 비젼 알고리즘 개발 연구원,",경력 3~13년,대졸↑,정규직","딥러닝,OpenCV,Python,알고리즘,R",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47842348&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
93,(주)모빌테크,[모빌테크] SLAM & Computer Vision 연구원 모집 (신입/경력),",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,컴퓨터비전",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47815044&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
94,(주)디파인,[클라우드 SW 개발] 부문 신입/경력 채용 (전문연구요원 가능),",신입·경력,대졸↑,정규직·전문연구요원","딥러닝,AI(인공지능),영상처리,S/W,클라우드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47932645&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
95,(주)엑셈,"[코스닥상장사] 엑셈 데이터 사이언티스트 (경력 5년이상, 과장급)",",경력 5~10년,학력무관,정규직","딥러닝,SE(시스템엔지니어),알고리즘,클라우드,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45341375&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
96,(주)디에스앤지,"AI 인프라, AI Ops 환경 구성",",경력 6~20년,대졸↑,정규직","딥러닝,AI(인공지능),Python,Kafka,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46987967&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
97,(주)트윔,[면접비 지급] 인공지능 기반 머신비전 연구개발,",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Windows,OpenCV,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47849100&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
98,(주)플래티어,데이터 엔지니어,",경력 3~10년,학력무관,정규직","딥러닝,SQL,ETL,Python,RDBMS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47481029&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
99,메이츠소프트주식회사,인공지능(AI) 소프트웨어 경력 개발자 모집,",경력2년↑,대졸↑,정규직","딥러닝,S/W,Tensorflow,빅데이터,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47893362&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
100,(주)스위트케이,자연어처리 및 컴퓨터비전 분야 인공지능(AI) 연구원 모집,",신입·경력,대졸↑,정규직·계약직","딥러닝,컴퓨터비전,알고리즘,S/W,Tensorflow",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47633520&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
101,(주)플래티어,형상관리 솔루션 엔지니어,",경력 2~15년,학력무관,정규직","딥러닝,SE(시스템엔지니어),MSSQL,DevOps,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47162878&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
102,(주)럭스로보,VISION SW 개발 경력자 채용,",경력 3~12년,대졸↑,정규직","딥러닝,NLP(자연어처리),Pytorch,SE(시스템엔지니어),알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47758899&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
103,(주)딥인사이트,AI SoC 응용 프로그램 개발자 모집,",경력2년↑,대졸↑,정규직","딥러닝,알고리즘,RTOS,S/W,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47706634&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
104,한화비전(주),AI 연구원,",경력 3~12년,석사↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46801516&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
105,딥퓨전에이아이(주),ROS2 Application 개발자,",경력무관,학력무관,정규직","딥러닝,Tensorflow,Java,C++,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47812658&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
106,(주)컴퓨터메이트,AI Model 개발자 모집(경력자모집),",경력2년↑,대졸↑,정규직","딥러닝,Keras,Tensorflow,Java,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47567292&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
107,(주)다비오,(주)다비오 SAR 신호처리 엔지니어 채용,",경력 2~7년,대졸↑,정규직","딥러닝,알고리즘,Unix,Python,Matlab",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47907876&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
108,(주)안랩,[AhnLab] 2024년 상반기 신입/Junior 공개채용,",신입·경력,대졸↑,정규직","딥러닝,유지보수,PostgreSQL,SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47899766&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
109,오케스트로(주),AI Engineer (NLP),",경력 2~11년,학력무관,정규직","딥러닝,AI(인공지능),NLP(자연어처리),Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46977936&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
110,(주)비아이씨티,2024년 상반기 지능형 영상처리 S/W 개발자 추가채용,",경력 4~10년,대졸↑,정규직","딥러닝,알고리즘,영상처리,S/W,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47719549&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
111,(주)딥인사이트,영상처리 응용 SW 개발자 모집,",경력무관,대졸↑,정규직","딥러닝,MFC,Qt,알고리즘,컴퓨터비전",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47956670&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
112,(주)지란지교데이터,AI 인공지능 개발자 채용 (5년 이상 경력) - 대전,",경력 5~8년,대졸↑,정규직","딥러닝,AI(인공지능),NLP(자연어처리),Python,OCR",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47891925&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
113,(주)모빌린트,[전문연구요원 가능] Deep Learning Research Engineer,",신입·경력,석사↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45393244&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
114,(주)블랙탠저린,머신러닝 개발자 구인,",경력 3~20년,학력무관,정규직","딥러닝,알고리즘,AWS,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45702882&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
115,다임리서치(주),백엔드 엔지니어 (AI 로봇 관제 솔루션) ,",경력 5~10년,대졸↑,정규직","딥러닝,AI(인공지능),PostgreSQL,.NET,RDBMS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43947020&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
116,(주)노르마,양자컴퓨팅 연구원(신입 및 경력),",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46190601&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
117,위드로봇(주),"알고리즘, DNN 개발자 신입/경력 채용",",경력 5~20년,대졸↑,정규직","딥러닝,알고리즘,Tensorflow,Linux,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47806236&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e6645fda-5e1b-4f67-9911-7510b3d33fa9
